_unit_id,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,text
623495838,12/11/14 22:16,positive,1,Tue Dec 02 16:20:05 +0000 2014,5.4E+017,#AAPL OR @Apple,Awesome! @Apple invented peanut-butter-sandwich technology for phones. http://t.co/DPZpoqZTHX
623495840,12/12/14 22:01,negative,1,Tue Dec 02 16:24:44 +0000 2014,5.4E+017,#AAPL OR @Apple,Lol fuck you. I'm still not buying a new one. @Apple http://t.co/XHqOVbNfZK
623495844,12/12/14 21:42,negative,1,Tue Dec 02 16:32:49 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple has caused me so much pain today
623495845,12/12/14 19:54,negative,0.6681,Tue Dec 02 16:32:53 +0000 2014,5.4E+017,#AAPL OR @Apple,"#As @Apple [#Apple] still struggles to #meet #iPhone6 demand, #Canaccord raises price .... (#Tuesday, 2 #December) http://t.co/orhJ2UnkM4"
623495846,12/12/14 11:16,negative,1,Tue Dec 02 16:34:00 +0000 2014,5.4E+017,#AAPL OR @Apple,Not cool @Apple ... not cool. You just bait-and-switched me into paying for an upgrade to server after a 'free' upgd. to 10.10.1?
623495848,12/12/14 0:01,negative,1,Tue Dec 02 16:34:47 +0000 2014,5.4E+017,#AAPL OR @Apple,iPhone Shortages Not Helping RadioShack as Consumer Sales Plummet http://t.co/UVre2GM1oh #AAPL
623495850,12/12/14 2:33,positive,0.6754,Tue Dec 02 16:40:26 +0000 2014,5.4E+017,#AAPL OR @Apple,"TheStreet:  #Android Phones to Dominate Through 2018, While #iOS Phone Revenue Will Dazzle #goog #aapl  http://t.co/bsqSkPFF8O"
623495856,12/12/14 17:45,negative,1,Tue Dec 02 16:47:24 +0000 2014,5.4E+017,#AAPL OR @Apple,@APPLE CAN YALL PLEASE SEND ME MY FUCKIN PHONE
623495857,12/12/14 22:00,negative,0.6661,Tue Dec 02 16:48:47 +0000 2014,5.4E+017,#AAPL OR @Apple,Anyone know how to fix this? #xcode @apple no simulators... tried complete reinstall #ios http://t.co/Nu9YyqioHU
623495860,12/12/14 2:53,negative,0.6749,Tue Dec 02 16:52:26 +0000 2014,5.4E+017,#AAPL OR @Apple,CNBCTV:  #Apple fighting monopoly allegations #aapl http://t.co/mPsHU4yKTB
623495863,,positive,0.7401,Tue Dec 02 16:55:07 +0000 2014,5.4E+017,#AAPL OR @Apple,CNBCTV:  #Cramer: #AppleWatch a dazzler #aapl  http://t.co/NN0MSAa9s4
623495864,12/12/14 9:26,negative,0.5327,Tue Dec 02 16:55:29 +0000 2014,5.4E+017,#AAPL OR @Apple,CNBCTV:  #Cramer: Trading #Apple suckers game #aapl http://t.co/cPmnQXDwit
623495869,12/11/14 18:41,positive,0.6595,Tue Dec 02 17:02:01 +0000 2014,5.4E+017,#AAPL OR @Apple,This is huge! My ISP @WintekNOC is peering directly with @Apple @Netflix @google &amp; others. Getting 6ms ping response! http://t.co/tIgLoVQoQs
623495870,12/12/14 12:14,negative,1,Tue Dec 02 17:04:26 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple make SD cards so we can add memory to our iPhone because we all know you won't allow SD cards until you profit from it
623495871,12/12/14 21:49,positive,1,Tue Dec 02 17:10:19 +0000 2014,5.4E+017,#AAPL OR @Apple,"WOAH! 7% Cashback from @Apple store for #CyberMonday deals at http://t.co/fNROGTo4qO. #Ipads, #Iphones, #Mac and MORE."
623495876,12/12/14 2:00,negative,1,Tue Dec 02 17:21:58 +0000 2014,5.4E+017,#AAPL OR @Apple,Google Chromecast Leapfrogs Apple TV as the Aging Media Player Loses Ground to Rivals http://t.co/14UHvYCP6B #AAPL
623495878,12/12/14 12:18,negative,1,Tue Dec 02 17:28:23 +0000 2014,5.4E+017,#AAPL OR @Apple,my phone keeps fucking freezing @apple
623495882,12/12/14 21:02,negative,0.6758,Tue Dec 02 17:30:21 +0000 2014,5.4E+017,#AAPL OR @Apple,When you can't hear people through your headphones thank you @Apple for the headphones and @god
623495884,12/12/14 2:25,negative,1,Tue Dec 02 17:35:01 +0000 2014,5.4E+017,#AAPL OR @Apple,I've been considering suing @apple for putting that shitty U2 album on my phone
623495886,12/11/14 9:49,negative,1,Tue Dec 02 17:37:57 +0000 2014,5.4E+017,#AAPL OR @Apple,@MacRumors @kellyhodgkins I believe it I bought an @amazon Fire TV for $69 @Apple You've lost another customer
623495887,12/12/14 6:47,negative,0.6669,Tue Dec 02 17:38:54 +0000 2014,5.4E+017,#AAPL OR @Apple,"Apple goes to trial over $1 billion digital music lawsuit in California $AAPL #aapl
http://t.co/jAxLSipoQF"
623495888,12/12/14 3:11,negative,1,Tue Dec 02 17:40:05 +0000 2014,5.4E+017,#AAPL OR @Apple,RT @unstanningzarry: my phone keeps fucking freezing @apple
623495893,12/11/14 18:44,positive,0.676,Tue Dec 02 17:43:13 +0000 2014,5.4E+017,#AAPL OR @Apple,"@SparkingAri @Apple ikr! but u dont need to,bc i'll hopefully buy one on christmas if my grades are 17/20"
623495894,,negative,0.4745,Tue Dec 02 17:43:33 +0000 2014,5.4E+017,#AAPL OR @Apple,RT @SparkingAri: @ohiloveariana damn I wish I could get u an iPhone so we could imessage but I don't have enough money dAMN DAMM DAMN @apple
623495895,12/11/14 18:47,negative,0.6809,Tue Dec 02 17:45:03 +0000 2014,5.4E+017,#AAPL OR @Apple,"#AAPL:Android Phones to Dominate Through 2018, While iOS Phone Revenue Will ...http://t.co/b9VdeyRXTc"
623495897,12/12/14 8:57,negative,1,Tue Dec 02 17:45:40 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple need to sort this b*llshit out with safari in Yosemite! 'Safari can not find server' #apple #macbook #YosemiteProblems #Yosemite
623495900,12/11/14 14:12,negative,0.6387,Tue Dec 02 17:59:05 +0000 2014,5.4E+017,#AAPL OR @Apple,.@Apple faces $1B lawsuit over iPod allegations: http://t.co/UAVE47ez8w #legal #tech #lawsuit
623495903,12/12/14 16:46,negative,1,Tue Dec 02 18:03:44 +0000 2014,5.4E+017,#AAPL OR @Apple,@tim_cook Not happy with @Apple @AppStore Backwards compatibility should be a given.  It is for my other apps why not Aperture?? Money Grab?
623495907,12/12/14 15:01,negative,0.51,Tue Dec 02 18:15:04 +0000 2014,5.4E+017,#AAPL OR @Apple,Hey @apple: Love ya but #AppleCare low-fi hold music is awful. Would prefer to hear tips on using apple gear.  Better use of my hold time.
623495912,12/11/14 22:21,negative,0.591,Tue Dec 02 18:18:07 +0000 2014,5.4E+017,#AAPL OR @Apple,"Apple's iPhone 6 may face patent dispute from Chinese vendor with look-alike device $AAPL #aapl
http://t.co/djF7KJjtPG"
623495915,12/12/14 14:43,negative,1,Tue Dec 02 18:28:17 +0000 2014,5.4E+017,#AAPL OR @Apple,"As a die hard @Apple customer, I must say I am truly displeased with the customer service I was given yesterday. #badservice #Apple"
623495920,12/12/14 13:38,positive,1,Tue Dec 02 18:39:07 +0000 2014,5.4E+017,#AAPL OR @Apple,CNBCTV:  #Apple arguably most innovative company in world: Pro #aapl http://t.co/xWVD3zCkHu
623495932,12/12/14 22:03,negative,0.6628,Tue Dec 02 18:56:50 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple plz kill Verizon soooo I don't have weird apps and passcodes and synchronized locations on everything
623495933,12/11/14 18:41,negative,0.7399,Tue Dec 02 18:57:11 +0000 2014,5.4E+017,#AAPL OR @Apple,RT @Elmetifi: #AAPL I think it will be valued at 140-145s at next year.Death of Steve Jobs damaged #Samsung more than Apple +
623495934,12/12/14 2:11,negative,1,Tue Dec 02 19:00:59 +0000 2014,5.4E+017,#AAPL OR @Apple,Strikes me as somewhat stupid that @Apple have sent me a brand new iPhone without the latest software on. So I can't restore my old stuff.
623495935,12/12/14 6:55,negative,1,Tue Dec 02 19:01:32 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple really needs to do something about these bullshit cords
623495938,12/11/14 20:58,positive,0.6722,Tue Dec 02 19:15:01 +0000 2014,5.4E+017,#AAPL OR @Apple,5 gorgeous #iPhone #apps with surprising designs and amazing visuals | BGR #aapl http://t.co/6UkoSYokMn
623495941,12/12/14 14:45,negative,1,Tue Dec 02 19:19:12 +0000 2014,5.4E+017,#AAPL OR @Apple,@Apple ??? My iPhone 3 which has been sitting quietly for a year in a protective case just split open at the back http://t.co/PyoHjiuG03
623495943,12/12/14 12:14,negative,1,Tue Dec 02 19:19:31 +0000 2014,5.4E+017,#AAPL OR @Apple,"Yes @apple, now is a perfect time to lock my screen and install a software update without asking. #not"
623495944,12/12/14 14:45,negative,1,Tue Dec 02 19:19:36 +0000 2014,5.4E+017,#AAPL OR @Apple,"Me too. MT @MsNarcissistic As a die hard @Apple customer, I am truly displeased with the customer service I was given yesterday. #badservice"
623495946,12/12/14 21:06,positive,1,Tue Dec 02 19:20:00 +0000 2014,5.4E+017,#AAPL OR @Apple,@SamJam Agreed--have to give props to @Apple for battery life on new iPhones. It's SO good. #TL_Chat
623495950,12/11/14 21:13,negative,1,Tue Dec 02 19:24:55 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple I hate the microphone shit on the imessage please take it the fuck off
623495954,12/12/14 15:01,negative,1,Tue Dec 02 19:30:15 +0000 2014,5.4E+017,#AAPL OR @Apple,#Apple in the Dock: $1 Billion Antitrust Claim Casts #SteveJobs as Conspirator #aapl http://t.co/qZaTiTlR26
623495956,12/12/14 15:04,positive,0.7119,Tue Dec 02 19:31:34 +0000 2014,5.4E+017,#AAPL OR @Apple,"@SJSpencee @Apple Hell yeah Steve, stick it to the man!"
623495957,12/12/14 20:45,negative,1,Tue Dec 02 19:32:12 +0000 2014,5.4E+017,#AAPL OR @Apple,"Dear @Apple, I've been an Apple user for over 20 years and can't remember a bug like this current Safari on. #fixit! http://t.co/6AlSsd6igw"
623495958,12/12/14 11:30,negative,1,Tue Dec 02 19:33:13 +0000 2014,5.4E+017,#AAPL OR @Apple,"Dear @Apple.

Kindly fuck off with your .m4a format.

Regards,
Music Listeners Everywhere."
623495962,12/12/14 17:45,positive,1,Tue Dec 02 19:34:52 +0000 2014,5.4E+017,#AAPL OR @Apple,@LittleWordBites @TravlandLeisure @Apple  &gt; A5: chipping in here- I am inspired by the iPhone 6+~ takes incredible photos! Pin sharp!
623495963,12/11/14 22:12,positive,0.665,Tue Dec 02 19:35:16 +0000 2014,5.4E+017,#AAPL OR @Apple,Was pleased to meet a fellow tweep at @apple #connectED event!  A fellow #tbcoach practitioner @wyokari it was great to meet IRL #txed
623495966,12/12/14 1:51,negative,1,Tue Dec 02 19:39:36 +0000 2014,5.4E+017,#AAPL OR @Apple,@UberFacts i can think of 100 reasons not to if your on a 4s. Fuck @apple
623495971,12/11/14 23:31,negative,1,Tue Dec 02 19:52:28 +0000 2014,5.4E+017,#AAPL OR @Apple,@sometimesboring also wtf @apple i dont even live in kirkby
623495972,12/11/14 21:11,positive,0.6672,Tue Dec 02 20:00:12 +0000 2014,5.4E+017,#AAPL OR @Apple,"The #innovation sector has the largest multiplier effect when it comes to jobs! @Apple employs 13,000, while creating 70,000 indirect jobs!"
623495974,12/12/14 9:29,negative,1,Tue Dec 02 20:00:56 +0000 2014,5.4E+017,#AAPL OR @Apple,There's a movie in my iTunes Match / iCloud that I can't remove. Actually it's a trailer. Very annoying @Apple.
623495975,12/12/14 9:01,positive,0.7026,Tue Dec 02 20:03:18 +0000 2014,5.4E+017,#AAPL OR @Apple,Silver finish: The #AppleWatch places second before it's even out http://t.co/lAEe2Uy4QD via @macworld #aapl
623495976,12/12/14 13:43,negative,1,Tue Dec 02 20:04:02 +0000 2014,5.4E+017,#AAPL OR @Apple,Siri be on that bull shit telling me it's not gonna rain and shit da fuck I pay for her for @apple
623495977,12/12/14 4:58,positive,0.4876,Tue Dec 02 20:04:48 +0000 2014,5.4E+017,#AAPL OR @Apple,@Apple Give me a job so I never have to suffer through Windows OS for personal nor work use
623495979,12/12/14 11:30,negative,0.6544,Tue Dec 02 20:05:21 +0000 2014,5.4E+017,#AAPL OR @Apple,.@Google Unseats @Apple In U.S. Classrooms As #Chromebooks Beat #iPads
623495980,12/11/14 22:09,positive,0.7903,Tue Dec 02 20:05:42 +0000 2014,5.4E+017,#AAPL OR @Apple,"@macmall is the @united of shopping. you have paid, but you may or not receive your goods (or flight). @apple far better at #custserv"
623495982,12/12/14 2:17,negative,1,Tue Dec 02 20:10:57 +0000 2014,5.4E+017,#AAPL OR @Apple,Changing words that aren't even misspelled like where do they REALLY do that at???? I would really like to know. @apple
623495983,12/12/14 22:03,negative,0.6628,Tue Dec 02 20:12:18 +0000 2014,5.4E+017,#AAPL OR @Apple,Russia Could Ban #Apple Inc. iPhone For Lawmakers [REPORT] http://t.co/WrAI7vkuz2 #aapl
623495987,12/12/14 2:28,negative,1,Tue Dec 02 20:18:47 +0000 2014,5.4E+017,#AAPL OR @Apple,.@apple MacMail on OS X #Yosemite is really giving me a hard time. Is there an alternative email program out there? #YosemiteProblems
623495988,12/12/14 13:42,negative,0.6458,Tue Dec 02 20:19:48 +0000 2014,5.4E+017,#AAPL OR @Apple,"Russian lawmaker thinks the iPhone is stealing state secrets $AAPL #aapl
http://t.co/ixxTdEtliT"
623495991,12/11/14 14:28,negative,1,Tue Dec 02 20:27:21 +0000 2014,5.4E+017,#AAPL OR @Apple,Autocorrect changes actual words to other words but when I spell an actual word wrong it doesn't correct it? Fuck yall niggas @apple
623495992,12/11/14 14:46,positive,1,Tue Dec 02 20:29:06 +0000 2014,5.4E+017,#AAPL OR @Apple,macbook love today @apple
623495993,12/11/14 14:36,positive,1,Tue Dec 02 20:34:09 +0000 2014,5.4E+017,#AAPL OR @Apple,@Jon_Favreau movie 'chef' so original &amp; well executed. Reminded me of the days Steve Jobs dreaming up @apple and then created the #iPhone
623495997,12/11/14 18:44,negative,1,Tue Dec 02 20:39:30 +0000 2014,5.4E+017,#AAPL OR @Apple,what the hell is this 5gbs of 'other' data on my phone @Apple?????????
623495998,12/12/14 8:40,positive,1,Tue Dec 02 20:44:29 +0000 2014,5.4E+017,#AAPL OR @Apple,"if I tweet about NANDOS my phone puts it in caps, I like the iPhone six, it knows my favourite restaurant. good phone GG @apple"
623496005,12/12/14 18:28,negative,0.5193,Tue Dec 02 21:00:03 +0000 2014,5.4E+017,#AAPL OR @Apple,#AAPL:Steve Jobs emails featured in Apple iPod U.S. antitrust trial...http://t.co/KUKwAblVTp
623496007,12/12/14 14:08,negative,0.6552,Tue Dec 02 21:00:20 +0000 2014,5.4E+017,#AAPL OR @Apple,".@Sony named 'most-desired brand' during #BlackFriday &amp; #CyberMonday, beating #tech rival @Apple: http://t.co/4YN6pUtLKK via @TheDrum"
623496012,12/11/14 22:14,negative,0.6443,Tue Dec 02 21:10:27 +0000 2014,5.4E+017,#AAPL OR @Apple,@Google Beating @Apple in U.S. Education Market Amid iPad Slowdown http://t.co/KTsLbYeNTa #neo
623496013,12/12/14 20:45,positive,0.6804,Tue Dec 02 21:11:28 +0000 2014,5.4E+017,#AAPL OR @Apple,@SonyUK see not even have the courtesy to reply as I said should have stayed with @apple much better customer service from them
623496014,12/12/14 21:30,negative,0.6884,Tue Dec 02 21:16:54 +0000 2014,5.4E+017,#AAPL OR @Apple,@TIME: Steve Jobs to testify in @Apple trial from beyond the grave http://t.co/pPab0v8hUn
623496020,12/12/14 9:16,negative,0.6971,Tue Dec 02 21:34:34 +0000 2014,5.4E+017,#AAPL OR @Apple,2/ At its announcement @samsung supporters criticized #AAPL for 'following' Samsung into the large screen game.
623496023,12/12/14 21:42,positive,1,Tue Dec 02 21:38:16 +0000 2014,5.4E+017,#AAPL OR @Apple,Thank you @Apple for fixing the #Swift sourcekit crashes in #XCode :). Life is better now! http://t.co/NbRWTTcZ35
623496024,12/11/14 21:16,negative,0.4939,Tue Dec 02 21:39:53 +0000 2014,5.4E+017,#AAPL OR @Apple,Where da fuck is this middle finger emoji @apple so I can ignore my Niggaz shit talk wit a single sign
623496025,12/12/14 0:42,positive,0.6542,Tue Dec 02 21:42:33 +0000 2014,5.4E+017,#AAPL OR @Apple,So cool! Apple Patents iPhone Drop Protection Mechanism That Changes Device Angle In Freefall #aapl #AppleWatch http://t.co/Yck87DOCeQ
623496026,12/12/14 18:27,negative,1,Tue Dec 02 21:42:38 +0000 2014,5.4E+017,#AAPL OR @Apple,Sign of utterly broken wifi driver: my @apple Air sitting on my lap I'm desperate enough to read my email on my Android phone
623496029,12/11/14 20:30,positive,0.6613,Tue Dec 02 21:45:19 +0000 2014,5.4E+017,#AAPL OR @Apple,#AAPL moving towards the #IoT and more connectivity in your everyday life. RT @businessinsider: THE FUTURE OF APPLE http://t.co/ZiKLflrHpm
623496031,12/11/14 20:52,positive,0.5104,Tue Dec 02 21:50:42 +0000 2014,5.4E+017,#AAPL OR @Apple,@Apple #ipad #innovation  let us maintain what we enjoyed when we were young http://t.co/Tpt3k2GBAS via @HuffPostTech http://t.co/Tpt3k2GBAS
623496037,12/12/14 15:01,negative,1,Tue Dec 02 22:08:53 +0000 2014,5.4E+017,#AAPL OR @Apple,Chinese smartphone maker claims #Apple copied iPhone 6 design - http://t.co/iUzewX1JuE #AAPL #Android
623496039,12/12/14 17:48,positive,0.6544,Tue Dec 02 22:10:20 +0000 2014,5.4E+017,#AAPL OR @Apple,"@apple goes red for aids awareness #ProductRED #fuckaids 
http://t.co/NVJbsh3duW
for every like i get this month a will donate a quarter"
623496041,12/11/14 13:58,negative,0.68,Tue Dec 02 22:14:30 +0000 2014,5.4E+017,#AAPL OR @Apple,RT @Laura_Kate8: WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple
623496042,12/11/14 20:06,negative,1,Tue Dec 02 22:16:34 +0000 2014,5.4E+017,#AAPL OR @Apple,RT @Laura_Kate8: WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple
623496043,12/12/14 2:53,negative,1,Tue Dec 02 22:17:50 +0000 2014,5.4E+017,#AAPL OR @Apple,RT @Laura_Kate8: WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple
623496045,12/12/14 2:36,positive,1,Tue Dec 02 22:21:03 +0000 2014,5.4E+017,#AAPL OR @Apple,I love my #iphone6 @apple #MobilePhone http://t.co/5AJVSQXGDn http://t.co/kLwBBWIp0o
623496050,12/11/14 22:21,negative,0.6772,Tue Dec 02 22:44:02 +0000 2014,5.4E+017,#AAPL OR @Apple,#Apple Inc. #AAPL News Analysis: Did Apple Inc (AAPL) CEO Steve Jobs Consider Himself Above The Law? http://t.co/ZF0v7k2N7H
623496053,12/12/14 4:03,negative,0.6812,Tue Dec 02 23:10:52 +0000 2014,5.4E+017,#AAPL OR @Apple,RT @Laura_Kate8: WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple
623496054,12/11/14 19:05,positive,1,Tue Dec 02 23:13:16 +0000 2014,5.4E+017,#AAPL OR @Apple,@GriffinNW @Apple @tacobell I love you @tacobell!
623496055,12/11/14 14:23,negative,0.6189,Tue Dec 02 23:14:23 +0000 2014,5.4E+017,#AAPL OR @Apple,"@Apple if I dismiss a call when it comes in, I did not 'miss' that call. Can't the notification accurately reflect my action?"
623496057,12/11/14 14:28,negative,1,Tue Dec 02 23:31:27 +0000 2014,5.4E+017,#AAPL OR @Apple,IM SICK OF YOUR FUCKING SHIT @apple
623496067,12/12/14 3:17,negative,1,Wed Dec 03 00:07:24 +0000 2014,5.4E+017,#AAPL OR @Apple,I had the Facebook app but my dumbass deleted it and now I can't redownload cause it says I need iOS7 suck my fucking ass @apple
623496075,12/12/14 20:39,negative,1,Wed Dec 03 00:24:29 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple get cha shit together and fix my phone !!!
623496082,12/12/14 15:01,negative,0.6678,Wed Dec 03 00:34:02 +0000 2014,5.4E+017,#AAPL OR @Apple,@iirwanks ICK YO @apple Autocorrect RUSE
623496083,12/12/14 14:27,negative,1,Wed Dec 03 00:35:04 +0000 2014,5.4E+017,#AAPL OR @Apple,Ok I muted the groupchat but I still get notifications uhm @apple what the hell
623496084,12/12/14 0:38,negative,1,Wed Dec 03 00:35:39 +0000 2014,5.4E+017,#AAPL OR @Apple,@iambrozie @Apple Will it give me Edward Scissorhands length fingers? Because then I might be able to use this!
623496085,,negative,0.8493,Wed Dec 03 00:38:09 +0000 2014,5.4E+017,#AAPL OR @Apple,"Sitting here waiting for more than half hour for my 'appt' @Apple , watching 'geniuses' talk crap about their customers in the open, nice..."
623496086,12/12/14 12:11,positive,0.651,Wed Dec 03 00:39:22 +0000 2014,5.4E+017,#AAPL OR @Apple,Loving my #carplay unit in my Honda Fit!  Works great.  I just hope more apps make it to CarPlay!  Come on @Apple!!
623496088,12/11/14 22:25,negative,1,Wed Dec 03 00:41:14 +0000 2014,5.4E+017,#AAPL OR @Apple,It would be nice if I could type more than one sentence without my computer freezing up @Apple @Microsoft @Word @Internet @Everyone
623496091,12/11/14 20:31,negative,1,Wed Dec 03 00:55:31 +0000 2014,5.4E+017,#AAPL OR @Apple,"Yo @Apple wtf is wrong with you people? Make it easier to delete contacts already, gosh damn it!!!"
623496092,12/12/14 16:23,negative,0.7039,Wed Dec 03 00:55:51 +0000 2014,5.4E+017,#AAPL OR @Apple,@Apple why does the clock disappear in Siri? It's super annoying when you want to set an alarm and suddenly you can't see the time.
